Campaign_ID,Customer_ID,Campaign_Type,Impressions,Clicks,Conversions,Spend
21169,22168,Social Media,10081,491,14,403.12
21170,22169,Social Media,9835,517,9,73.89
21171,22170,Social Media,10045,513,9,755.59
21172,22171,Billboard,10024,483,9,379.33
21173,22172,Social Media,10037,507,6,245.25
21174,22173,Email,9811,498,8,441.71
21175,22174,Social Media,10105,522,8,710.39
21176,22175,TV,9858,525,8,758.36
21177,22176,Email,9900,517,10,314.8
21178,22177,Email,10045,499,9,505.63
21179,22178,Social Media,9942,505,8,293.78
21180,22179,Email,9909,446,14,245.84
21181,22180,Billboard,10085,486,7,713.81
21182,22181,Email,9950,510,16,187.31
21183,22182,Email,10042,487,9,475.38
21184,22183,Social Media,9907,488,11,332.9
21185,22184,Social Media,9959,503,9,1227.53
21186,22185,Email,10043,490,9,402.1
21187,22186,Social Media,9978,518,9,238.43
21188,22187,TV,9883,497,12,281.79
21189,22188,Email,9954,516,11,97.52
21190,22189,Social Media,9975,509,9,193.02
21191,22190,Billboard,10046,506,12,548.77
21192,22191,Social Media,10016,476,12,296.62
21193,22192,TV,9825,534,10,303.29
21194,22193,Billboard,10075,508,5,605.67
21195,22194,Billboard,9950,483,16,556.36
21196,22195,Email,9933,497,5,238.92
21197,22196,Email,9996,497,8,416.03
21198,22197,Social Media,10143,532,10,52.42
21199,22198,Email,10106,503,11,159.02
21200,22199,Social Media,10080,486,6,230.75
21201,22200,Email,9857,511,11,116.15
21202,22201,Email,9912,488,7,2107.84
21203,22202,Social Media,10041,468,16,691.04
21204,22203,Social Media,9989,519,13,273.52
21205,22204,TV,9906,488,12,193.95
21206,22205,Social Media,10029,472,10,426.04
21207,22206,TV,10019,497,13,64.9
21208,22207,Social Media,10025,540,6,176.19
21209,22208,Email,10161,500,10,547.37
21210,22209,Email,9986,505,6,663.75
21211,22210,Billboard,9912,507,9,1419.5
21212,22211,Email,9796,485,6,479.08
21213,22212,Social Media,9910,517,11,488.22
21214,22213,Email,10093,529,10,445.07
21215,22214,Social Media,9805,472,11,243.71
21216,22215,Email,9986,533,10,605.3
21217,22216,TV,9951,523,12,448.28
21218,22217,Social Media,10024,533,9,223.24
21219,22218,Billboard,9996,477,11,313.89
21220,22219,Email,10039,534,11,145.22
21221,22220,Email,9880,516,4,445.78
21222,22221,Email,9892,478,14,505.33
21223,22222,Email,9963,507,4,373.94
21224,22223,TV,9982,526,8,600.24
21225,22224,Email,10131,534,8,53.15
21226,22225,Social Media,10082,510,6,303.39
21227,22226,Email,9940,509,8,770.44
21228,22227,TV,10057,530,9,215.53
21229,22228,Billboard,9969,493,10,447.65
21230,22229,Social Media,10009,460,11,293.52
21231,22230,Email,9883,527,11,67.61
21232,22231,Email,9827,494,7,403.21
21233,22232,Email,10038,499,12,1101.82
21234,22233,Email,9890,468,13,914.15
21235,22234,Email,9847,511,9,104.38
21236,22235,Social Media,9946,493,9,853.87
21237,22236,Social Media,9926,481,13,814.07
21238,22237,Email,9962,492,11,599.39
21239,22238,Email,9974,480,11,406.45
21240,22239,Email,10025,466,7,197.13
21241,22240,Email,9842,498,8,101
21242,22241,Email,9889,544,10,150.08
21243,22242,Email,9947,544,13,466.79
21244,22243,Email,10034,520,17,545.96
21245,22244,Email,10098,514,11,574.29
21246,22245,Social Media,9912,489,10,389.11
21247,22246,Email,9921,527,7,254.24
21248,22247,Email,9968,512,12,700.86
21249,22248,TV,10115,529,15,736.67
21250,22249,Email,10132,524,10,815.62
21251,22250,Social Media,10111,502,12,300.89
21252,22251,Social Media,9937,486,9,559.23
21253,22252,Social Media,9997,496,8,441.28
21254,22253,Email,9959,499,10,220.96
21255,22254,TV,10229,540,10,215.17
21256,22255,Social Media,9945,531,5,100.28
21257,22256,Email,10068,468,11,532
21258,22257,Social Media,10008,492,9,860.39
21259,22258,Billboard,9980,487,12,443.64
21260,22259,Social Media,9937,523,7,467.38
21261,22260,TV,10090,532,7,188.5
21262,22261,Social Media,10131,504,13,117
21263,22262,Email,9917,473,11,217.88
21264,22263,Social Media,9970,484,15,181.42
21265,22264,Social Media,10335,523,11,351.37
21266,22265,Social Media,10034,480,7,455.14
21267,22266,Email,10051,471,11,328.2
21268,22267,Social Media,10020,500,9,514.6
21269,22268,Social Media,9894,527,15,165.95
21270,22269,Email,9965,520,7,245.18
21271,22270,Billboard,9873,483,13,701.25
21272,22271,Billboard,10159,481,6,365.94
21273,22272,Email,10059,492,5,356.89
21274,22273,Social Media,10021,498,8,937.27
21275,22274,TV,10071,501,6,56.9
21276,22275,Billboard,9894,469,6,22.22
21277,22276,Email,9955,522,8,366.1
21278,22277,Email,10031,496,7,365.42
21279,22278,Email,9913,497,7,174.12
21280,22279,Billboard,10136,495,18,352.21
21281,22280,Billboard,10026,506,2,309.08
21282,22281,Social Media,9883,504,6,619.72
21283,22282,Email,10050,504,14,644.27
21284,22283,Email,10043,468,8,587.57
21285,22284,Email,9976,488,8,577.11
21286,22285,TV,9973,500,14,216.88
21287,22286,Email,10105,494,15,52.42
21288,22287,Email,9822,466,10,336.55
21289,22288,Email,9869,510,8,517.42
21290,22289,Social Media,9930,465,6,183.25
21291,22290,Email,9787,488,15,640.63
21292,22291,Email,10096,508,14,210.12
21293,22292,TV,10042,541,8,260.38
21294,22293,Email,10062,477,8,830.93
21295,22294,Email,9834,507,6,173.99
21296,22295,Social Media,9928,511,7,59.45
21297,22296,Email,9813,485,13,330.71
21298,22297,TV,10237,526,11,578.47
21299,22298,Social Media,9937,493,8,132.1
21300,22299,Email,9955,483,7,732.34
21301,22300,TV,9897,523,8,364.64
21302,22301,Social Media,9846,465,8,76.68
21303,22302,Email,9974,488,14,263.33
21304,22303,Social Media,10052,516,9,760.93
21305,22304,Email,10029,447,2,297.21
21306,22305,Social Media,10113,503,16,317.95
21307,22306,Social Media,9922,539,10,420.6
21308,22307,TV,9938,537,12,275.6
21309,22308,Social Media,10083,474,5,895.5
21310,22309,Billboard,9933,518,8,579.18
21311,22310,Billboard,10152,488,13,209.95
21312,22311,Email,9970,467,13,614.55
21313,22312,Social Media,9908,459,9,617.53
21314,22313,TV,9870,478,10,401.74
21315,22314,Billboard,9941,492,10,295.54
21316,22315,TV,9992,482,10,280.42
21317,22316,Social Media,10039,524,11,148.98
21318,22317,Billboard,9840,525,4,907.17
21319,22318,TV,9999,487,3,680.58
21320,22319,Email,9835,507,10,983.41
21321,22320,Billboard,10028,524,11,588.7
21322,22321,TV,9859,485,10,299.57
21323,22322,TV,9981,479,9,318.05
21324,22323,Email,10001,492,9,162.07
21325,22324,Email,10020,504,12,345.25
21326,22325,Social Media,9779,488,9,761.6
21327,22326,Social Media,10070,501,11,532.44
21328,22327,TV,10080,473,12,197.44
21329,22328,TV,10012,487,8,131.68
21330,22329,Email,10077,507,7,343.11
21331,22330,TV,10081,478,14,470.46
21332,22331,Social Media,10054,516,6,322.42
21333,22332,TV,10034,521,13,329.27
21334,22333,Social Media,9942,518,16,107.61
21335,22334,Email,9910,497,9,672.96
21336,22335,TV,9934,516,6,586.78
21337,22336,Social Media,10008,474,9,123.57
21338,22337,Social Media,10052,495,10,115.61
21339,22338,Email,9879,505,6,1070.58
21340,22339,Email,10058,474,10,156.12
21341,22340,Email,9969,495,11,97.52
21342,22341,Billboard,9776,459,9,474.46
21343,22342,Email,9955,504,6,796.92
21344,22343,Email,10043,472,13,322.89
21345,22344,Email,10106,472,7,1061.43
21346,22345,Email,9903,512,13,56.9
21347,22346,Email,9985,496,9,77.84
21348,22347,TV,9884,517,5,203.28
21349,22348,TV,10007,494,12,431.28
21350,22349,Social Media,10059,499,3,192.56
21351,22350,Email,9919,497,12,213.02
21352,22351,Email,10092,524,7,665.53
21353,22352,Social Media,9895,485,8,407.54
21354,22353,Social Media,10096,525,11,298.55
21355,22354,Email,9974,511,11,454.26
21356,22355,Email,10110,491,7,330.55
21357,22356,Social Media,9958,504,10,169
21358,22357,Email,10016,488,8,196.3
21359,22358,Social Media,9942,492,14,203.12
21360,22359,Email,10055,481,11,87.96
21361,22360,TV,9800,513,12,393.74
21362,22361,Billboard,9903,509,11,350.25
21363,22362,Social Media,10171,470,11,218.18
21364,22363,TV,9954,533,8,149.49
21365,22364,TV,9972,534,12,99.38
21366,22365,Social Media,10171,493,7,8.82
21367,22366,TV,9948,553,2,307.5
21368,22367,Email,10038,495,11,238.99
21369,22368,Social Media,9894,465,10,152.36
21370,22369,Email,10045,577,12,160.55
21371,22370,Email,10004,507,6,646.27
21372,22371,Email,10211,503,12,362.85
21373,22372,Email,9934,501,9,225.9
21374,22373,TV,10024,502,10,210.09
21375,22374,Email,9921,531,11,213.18
21376,22375,Email,10043,492,7,90.88
21377,22376,TV,10054,527,12,738.74
21378,22377,Email,10101,530,10,385.61
21379,22378,Social Media,9958,514,12,776.81
21380,22379,Email,9937,513,7,522.25
21381,22380,TV,9924,522,10,298.21
21382,22381,Social Media,9965,514,10,689.28
21383,22382,Email,10068,470,12,760.61
21384,22383,Email,10021,442,8,463.86
21385,22384,Social Media,10140,505,9,682.38
21386,22385,Email,10081,517,8,596.17
21387,22386,Email,9999,495,6,602.78
21388,22387,Social Media,10108,515,14,161.73
21389,22388,Billboard,9983,467,5,730.51
21390,22389,Email,9897,468,12,224.91
21391,22390,Email,9791,490,9,75.47
21392,22391,Email,10035,505,8,155.12
21393,22392,TV,10050,489,15,199.19
21394,22393,TV,9977,477,6,1111.1
21395,22394,Social Media,9962,482,16,608.52
21396,22395,TV,9965,530,5,34.63
21397,22396,Email,10138,495,6,94.27
21398,22397,Email,10160,492,16,141.31
21399,22398,Social Media,10092,523,11,418.38
21400,22399,Billboard,9883,492,11,229.59
21401,22400,Social Media,10102,460,10,201.1
21402,22401,Email,9821,487,8,286.07
21403,22402,Social Media,9812,502,14,136.55
21404,22403,Social Media,9884,463,7,491.41
21405,22404,Email,10034,501,8,445.61
21406,22405,Social Media,9935,467,6,873.5
21407,22406,Email,9998,513,6,1235.21
21408,22407,Email,10009,505,8,314.22
21409,22408,Email,9957,558,13,100.56
21410,22409,TV,9806,509,11,189.34
21411,22410,Billboard,9991,485,6,514.74
21412,22411,Social Media,9997,506,14,159.02
21413,22412,TV,9965,485,9,299.84
21414,22413,Email,9884,498,8,343.62
21415,22414,Billboard,9962,500,10,479.24
21416,22415,TV,9957,472,10,454.5
21417,22416,TV,10021,499,10,329.53
21418,22417,TV,9980,492,7,113.79
21419,22418,Social Media,9948,460,10,62.03
21420,22419,Social Media,10049,539,12,268.05
21421,22420,TV,10021,490,6,343.2
21422,22421,Billboard,10092,526,11,244.88
21423,22422,Email,9911,439,10,812.9
21424,22423,Social Media,9999,456,6,56.97
21425,22424,Email,10030,485,13,606.1
21426,22425,Email,10071,569,10,331.29
21427,22426,Social Media,10246,513,9,144.8
21428,22427,Email,9823,490,11,793.46
21429,22428,Social Media,10184,488,9,571.92
21430,22429,Email,9782,495,8,333.74
21431,22430,Social Media,9944,498,16,719.01
21432,22431,TV,9972,517,5,144.63
21433,22432,Email,10002,497,8,755.28
21434,22433,TV,10026,462,9,265.96
21435,22434,TV,10076,484,13,215.66
21436,22435,Social Media,9971,488,14,45.79
21437,22436,TV,10155,524,9,807.96
21438,22437,Social Media,9986,507,8,309.33
21439,22438,Social Media,10021,520,6,415.55
21440,22439,Billboard,9969,481,11,172.06
21441,22440,Billboard,10027,519,13,261.38
21442,22441,TV,10013,497,15,352.77
21443,22442,Email,10023,482,5,386.88
21444,22443,TV,9994,468,11,310.74
21445,22444,TV,9996,453,13,243.06
21446,22445,Email,10056,512,10,186.13
21447,22446,TV,10059,531,6,218.93
21448,22447,TV,10027,535,10,147.95
21449,22448,Social Media,9885,464,7,597.02
21450,22449,TV,10062,512,9,572
21451,22450,Social Media,9887,516,16,346.52
21452,22451,Email,9944,539,12,699.51
21453,22452,TV,9970,516,8,327.75
21454,22453,Email,9902,518,10,619.8
21455,22454,Billboard,9960,490,12,257.55
21456,22455,Social Media,9996,524,12,687.3
21457,22456,Email,10017,466,7,196.02
21458,22457,Social Media,10099,504,14,325.37
21459,22458,Email,9696,534,11,723.66
21460,22459,Email,9991,488,12,155.69
21461,22460,Email,10001,492,9,620.59
21462,22461,Social Media,10002,510,8,80.21
21463,22462,Billboard,9995,474,12,850.82
21464,22463,Billboard,9951,504,11,336.91
21465,22464,Social Media,9998,510,10,136.88
21466,22465,Email,10213,479,14,928.77
21467,22466,Email,10223,555,8,99.22
21468,22467,Email,9856,501,5,50.32
21469,22468,Email,9856,465,9,106.92
21470,22469,Email,10040,415,9,594.35
21471,22470,Email,10100,489,7,569.7
21472,22471,Social Media,10044,525,10,506.77
21473,22472,Social Media,10038,509,12,107.85
21474,22473,Email,10067,493,8,36.7
21475,22474,Billboard,10019,506,8,773.13
21476,22475,Email,10126,467,9,172.71
21477,22476,Billboard,10087,520,8,487.55
21478,22477,Billboard,9996,518,16,581.56
21479,22478,TV,9938,512,15,700.4
21480,22479,Email,9947,502,6,212.36
21481,22480,Billboard,10071,502,11,172.65
21482,22481,Email,9839,506,18,296.04
21483,22482,Email,10014,505,7,692.75
21484,22483,Social Media,10270,520,7,204.77
21485,22484,Billboard,9905,499,13,49.86
21486,22485,Social Media,9951,504,9,310.8
21487,22486,Email,10008,526,9,401.82
21488,22487,Email,9963,522,11,491.7
21489,22488,Email,10089,497,7,459.32
21490,22489,Social Media,10067,487,12,120.07
21491,22490,Social Media,9956,546,9,423.86
21492,22491,TV,10149,534,9,1174.62
21493,22492,Email,9956,490,10,888.37
21494,22493,Email,10017,470,11,125.24
21495,22494,Email,10011,499,6,681.72
21496,22495,Email,9973,518,13,422.59
21497,22496,Social Media,10067,507,5,356.68
21498,22497,TV,9835,493,11,311.11
21499,22498,Social Media,10012,502,10,262.33
21500,22499,Social Media,10083,518,8,61.08
21501,22500,Email,10071,504,12,629.9
21502,22501,Email,10006,454,13,714.23
21503,22502,Email,10237,514,10,516.47
21504,22503,TV,9977,510,13,63.46
21505,22504,Billboard,10032,489,12,334.7
21506,22505,Email,10028,482,7,376.66
21507,22506,Email,9986,508,10,349.33
21508,22507,TV,9980,508,7,436.66
21509,22508,Billboard,9964,505,11,175.43
21510,22509,Social Media,9798,492,9,305.37
21511,22510,Billboard,9939,499,14,677.55
21512,22511,Social Media,10065,479,8,647.28
21513,22512,Email,10002,501,14,578.09
21514,22513,Social Media,10018,487,9,391.21
21515,22514,Email,10110,511,11,260.16
21516,22515,TV,9909,518,14,193.23
21517,22516,TV,10048,480,11,528.33
21518,22517,Email,9803,459,10,78.32
21519,22518,TV,10071,518,9,667.25
21520,22519,Email,10104,523,6,612.5
21521,22520,Social Media,9975,500,9,328.72
21522,22521,Email,9996,477,7,949.25
21523,22522,Email,10022,492,12,71.85
21524,22523,Social Media,9971,483,14,261.23
21525,22524,Billboard,9997,505,7,952.47
21526,22525,Social Media,10025,490,12,178.05
21527,22526,TV,10056,535,6,309.93
21528,22527,Billboard,9975,490,11,19.84
21529,22528,Email,10010,475,7,379.73
21530,22529,Billboard,9973,540,8,323.65
21531,22530,Email,10109,504,14,369.81
21532,22531,Email,10181,502,4,739.89
21533,22532,Email,9957,517,13,368.11
21534,22533,Email,10013,479,15,511.17
21535,22534,Social Media,10023,508,13,376.67
21536,22535,Email,9859,508,7,204.65
21537,22536,TV,9886,510,12,383.34
21538,22537,Email,9918,491,10,120.8
21539,22538,Email,9863,482,15,401.17
21540,22539,Social Media,9793,511,7,179.09
21541,22540,Billboard,9943,497,11,405.27
21542,22541,Email,9997,487,8,265.24
21543,22542,TV,10057,491,8,316.07
21544,22543,Email,9987,547,8,60.25
21545,22544,Email,9899,485,11,1024.35
21546,22545,Email,10078,497,7,52.14
21547,22546,TV,10048,492,15,62.2
21548,22547,Email,9922,527,8,292.61
21549,22548,Email,9874,501,12,697.03
21550,22549,Social Media,9871,489,14,378.39
21551,22550,Social Media,10152,515,11,881.65
21552,22551,Billboard,10037,513,8,682.94
21553,22552,Email,10100,499,12,400.74
21554,22553,Email,9950,503,9,547.83
21555,22554,Email,10142,531,8,207.99
21556,22555,TV,10053,487,11,1184.17
21557,22556,Billboard,9953,533,12,345.79
21558,22557,Email,9903,521,10,169.52
21559,22558,Social Media,9819,534,8,591.02
21560,22559,Email,9992,520,6,468.05
21561,22560,Email,10151,453,9,406.9
21562,22561,Email,9895,548,11,90.8
21563,22562,Email,10127,472,8,69.45
21564,22563,Billboard,9965,546,10,409.62
21565,22564,Social Media,10042,545,5,348.59
21566,22565,Email,10162,510,9,653.06
21567,22566,Billboard,9896,518,12,419.24
21568,22567,Email,9988,508,7,573.14
21569,22568,Billboard,10091,492,8,137.13
21570,22569,Email,9856,486,10,365.27
21571,22570,Email,9954,497,9,773.44
21572,22571,TV,10014,528,5,863.23
21573,22572,Email,9931,493,10,117.79
21574,22573,TV,9760,510,11,697.97
21575,22574,Email,9980,513,8,229.62
21576,22575,Email,9965,467,6,1030.44
21577,22576,TV,10033,492,1,953.52
21578,22577,TV,9791,498,7,98.52
21579,22578,TV,10119,468,8,269.28
21580,22579,Email,10211,478,12,86.78
21581,22580,Social Media,9902,532,8,506.15
21582,22581,Email,9850,526,9,70.48
21583,22582,Social Media,10126,501,7,71.34
21584,22583,Email,10067,468,9,425.43
21585,22584,Email,9872,520,7,168.42
21586,22585,Email,9889,492,12,144.54
21587,22586,TV,9983,525,11,102.41
21588,22587,Email,10206,480,4,176.28
21589,22588,Billboard,9917,505,11,441.51
21590,22589,TV,10004,505,18,81.39
21591,22590,TV,9902,509,12,1144.85
21592,22591,Email,9911,524,5,316.57
21593,22592,Social Media,10083,502,12,262.07
21594,22593,Email,10102,469,14,169.83
21595,22594,Social Media,9983,498,8,105.95
21596,22595,TV,9972,479,11,803.09
21597,22596,Email,10107,486,8,243.77
21598,22597,TV,10105,540,5,670.43
21599,22598,TV,10087,483,7,529.27
21600,22599,Social Media,9759,523,14,359.17
21601,22600,Social Media,9897,516,8,556.08
21602,22601,Social Media,9881,502,4,622.25
21603,22602,Email,10107,511,4,235.62
21604,22603,TV,10002,501,7,77.41
21605,22604,TV,10015,508,13,462.21
21606,22605,TV,9969,529,10,623.79
21607,22606,Email,10021,455,11,103.34
21608,22607,Email,9909,491,8,712.54
21609,22608,Social Media,9975,479,11,147.74
21610,22609,Social Media,9922,523,13,1761.06
21611,22610,Email,9886,496,13,463.16
21612,22611,Social Media,10207,515,19,595.12
21613,22612,Social Media,10077,505,12,84.16
21614,22613,TV,10078,516,10,238.65
21615,22614,Email,9965,509,14,500.28
21616,22615,Social Media,10133,509,9,1090.54
21617,22616,Email,9926,506,8,330.73
21618,22617,Email,10033,493,5,522.3
21619,22618,TV,9888,470,12,441.23
21620,22619,TV,9969,504,8,906.7
21621,22620,Email,9874,490,6,292.66
21622,22621,TV,9933,493,10,539.94
21623,22622,Email,9982,524,12,425.54
21624,22623,Billboard,9705,507,14,115.6
21625,22624,Email,10043,493,11,390.79
21626,22625,Social Media,9899,440,14,277.12
21627,22626,Billboard,9946,496,7,105.91
21628,22627,Social Media,9812,479,9,161.19
21629,22628,Social Media,10007,502,11,207.07
21630,22629,Email,9928,528,12,502.42
21631,22630,Email,10055,577,8,447.04
21632,22631,Social Media,10135,551,11,63.14
21633,22632,TV,10055,489,13,151.75
